ARPVCLJ1187B9AC403,No Doubt,pop,0.605657,225.86667,0.749967,8,0.320505,-4.535,0,0.03059,126.316,4,0.789555
AR12F2S1187FB56EEF,Aerosmith,rock,0.411552,265.09333,0.528255,1,0.332231,-6.613,1,0.025902,79.962,4,0.183119
ARWPZIE1187B9B7F82,Method Man,rap,0.841743,189.77959,0.44977,6,0.163695,-10.38,0,0.265852,101.913,4,0.241936
ARIGDQZ1187FB44FAB,Ludwig van Beethoven,classical,0.511957,238.68571,0.163626,1,0.10831,-18.099,0,0.035368,149.899,3,0.409868
ARWWTYW11F4C842642,Jessie J,pop,0.754973,220.56,0.828206,4,0.731448,-2.956,1,0.047693,124.024,4,0.387308
AR617PT1187FB504AC,Winger,rock,0.45193,281.85333,0.714309,3,0.217162,-8.117,0,0.036104,133.937,4,0.394792
ARSZ6MA1187FB43D29,The Notorious B.I.G.,rap,0.742237,238.10667,0.629509,1,0.071601,-6.95,1,0.254103,90.905,4,0.117663
AR061BH1187B98DF74,Guttermouth,punk,0.46322,200.52,0.855849,4,0.669591,-6.447,1,0.126989,89.01,4,0.672784
ARLMLKF1187B9B09AB,Carl Philipp Emanuel Bach,classical,0.371521,229.17333,0.09359,4,0.096021,-20.442,1,0.093713,82.243,5,0.360073
ARKTYQS130DC7809DF,Cher Lloyd,pop,0.633289,211.74667,0.814801,3,0.67234,-5.968,1,0.156096,91.965,4,0.709492
ARHAO311187FB3E38E,Thin Lizzy,rock,0.6103,240.34667,0.867704,3,0.044662,-5.108,1,0.186201,145.051,4,0.666141
ARH0Z131187B9B69E9,Kool Moe Dee,rap,0.781022,333.78667,0.447178,10,0.035227,-13.725,0,0.194784,89.264,4,0.752889
